 	Space Separator	Basic Latin	SPACE	space | 0x20
⭏	Other Symbol	Miscellaneous Symbols and Arrows	SHORT BACKSLANTED SOUTH ARROW	short backslanted south arrow | 0x2b4f
⭐	Other Symbol	Miscellaneous Symbols and Arrows	WHITE MEDIUM STAR	white medium star | 0x2b50
⭑	Other Symbol	Miscellaneous Symbols and Arrows	BLACK SMALL STAR	black small star | 0x2b51
⭒	Other Symbol	Miscellaneous Symbols and Arrows	WHITE SMALL STAR	white small star | 0x2b52
⭓	Other Symbol	Miscellaneous Symbols and Arrows	BLACK RIGHT-POINTING PENTAGON	black right-pointing pentagon | 0x2b53
⭔	Other Symbol	Miscellaneous Symbols and Arrows	WHITE RIGHT-POINTING PENTAGON	white right-pointing pentagon | 0x2b54
⭕	Other Symbol	Miscellaneous Symbols and Arrows	HEAVY LARGE CIRCLE	heavy large circle | 0x2b55
⭖	Other Symbol	Miscellaneous Symbols and Arrows	HEAVY OVAL WITH OVAL INSIDE	heavy oval with oval inside | 0x2b56
⭗	Other Symbol	Miscellaneous Symbols and Arrows	HEAVY CIRCLE WITH CIRCLE INSIDE	heavy circle with circle inside | 0x2b57
⭘	Other Symbol	Miscellaneous Symbols and Arrows	HEAVY CIRCLE	heavy circle | 0x2b58
⭙	Other Symbol	Miscellaneous Symbols and Arrows	HEAVY CIRCLED SALTIRE	heavy circled saltire | 0x2b59
⭚	Other Symbol	Miscellaneous Symbols and Arrows	SLANTED NORTH ARROW WITH HOOKED HEAD	slanted north arrow with hooked head | 0x2b5a
⭛	Other Symbol	Miscellaneous Symbols and Arrows	BACKSLANTED SOUTH ARROW WITH HOOKED TAIL	backslanted south arrow with hooked tail | 0x2b5b
⭜	Other Symbol	Miscellaneous Symbols and Arrows	SLANTED NORTH ARROW WITH HORIZONTAL TAIL	slanted north arrow with horizontal tail | 0x2b5c
⭝	Other Symbol	Miscellaneous Symbols and Arrows	BACKSLANTED SOUTH ARROW WITH HORIZONTAL TAIL	backslanted south arrow with horizontal tail | 0x2b5d
⭞	Other Symbol	Miscellaneous Symbols and Arrows	BENT ARROW POINTING DOWNWARDS THEN NORTH EAST	bent arrow pointing downwards then north east | 0x2b5e
⭟	Other Symbol	Miscellaneous Symbols and Arrows	SHORT BENT ARROW POINTING DOWNWARDS THEN NORTH EAST	short bent arrow pointing downwards then north east | 0x2b5f
⭠	Other Symbol	Miscellaneous Symbols and Arrows	LEFTWARDS TRIANGLE-HEADED ARROW	leftwards triangle-headed arrow | 0x2b60
⭡	Other Symbol	Miscellaneous Symbols and Arrows	UPWARDS TRIANGLE-HEADED ARROW	upwards triangle-headed arrow | 0x2b61
⭢	Other Symbol	Miscellaneous Symbols and Arrows	RIGHTWARDS TRIANGLE-HEADED ARROW	rightwards triangle-headed arrow | 0x2b62
⭣	Other Symbol	Miscellaneous Symbols and Arrows	DOWNWARDS TRIANGLE-HEADED ARROW	downwards triangle-headed arrow | 0x2b63
⭤	Other Symbol	Miscellaneous Symbols and Arrows	LEFT RIGHT TRIANGLE-HEADED ARROW	left right triangle-headed arrow | 0x2b64
⭥	Other Symbol	Miscellaneous Symbols and Arrows	UP DOWN TRIANGLE-HEADED ARROW	up down triangle-headed arrow | 0x2b65
⭦	Other Symbol	Miscellaneous Symbols and Arrows	NORTH WEST TRIANGLE-HEADED ARROW	north west triangle-headed arrow | 0x2b66
⭧	Other Symbol	Miscellaneous Symbols and Arrows	NORTH EAST TRIANGLE-HEADED ARROW	north east triangle-headed arrow | 0x2b67
⭨	Other Symbol	Miscellaneous Symbols and Arrows	SOUTH EAST TRIANGLE-HEADED ARROW	south east triangle-headed arrow | 0x2b68
⭩	Other Symbol	Miscellaneous Symbols and Arrows	SOUTH WEST TRIANGLE-HEADED ARROW	south west triangle-headed arrow | 0x2b69
⭪	Other Symbol	Miscellaneous Symbols and Arrows	LEFTWARDS TRIANGLE-HEADED DASHED ARROW	leftwards triangle-headed dashed arrow | 0x2b6a
⭫	Other Symbol	Miscellaneous Symbols and Arrows	UPWARDS TRIANGLE-HEADED DASHED ARROW	upwards triangle-headed dashed arrow | 0x2b6b
⭬	Other Symbol	Miscellaneous Symbols and Arrows	RIGHTWARDS TRIANGLE-HEADED DASHED ARROW	rightwards triangle-headed dashed arrow | 0x2b6c
⭭	Other Symbol	Miscellaneous Symbols and Arrows	DOWNWARDS TRIANGLE-HEADED DASHED ARROW	downwards triangle-headed dashed arrow | 0x2b6d
⭮	Other Symbol	Miscellaneous Symbols and Arrows	CLOCKWISE TRIANGLE-HEADED OPEN CIRCLE ARROW	clockwise triangle-headed open circle arrow | 0x2b6e
⭯	Other Symbol	Miscellaneous Symbols and Arrows	ANTICLOCKWISE TRIANGLE-HEADED OPEN CIRCLE ARROW	anticlockwise triangle-headed open circle arrow | 0x2b6f
⭰	Other Symbol	Miscellaneous Symbols and Arrows	LEFTWARDS TRIANGLE-HEADED ARROW TO BAR	leftwards triangle-headed arrow to bar | 0x2b70
⭱	Other Symbol	Miscellaneous Symbols and Arrows	UPWARDS TRIANGLE-HEADED ARROW TO BAR	upwards triangle-headed arrow to bar | 0x2b71
⭲	Other Symbol	Miscellaneous Symbols and Arrows	RIGHTWARDS TRIANGLE-HEADED ARROW TO BAR	rightwards triangle-headed arrow to bar | 0x2b72
⭳	Other Symbol	Miscellaneous Symbols and Arrows	DOWNWARDS TRIANGLE-HEADED ARROW TO BAR	downwards triangle-headed arrow to bar | 0x2b73
⭶	Other Symbol	Miscellaneous Symbols and Arrows	NORTH WEST TRIANGLE-HEADED ARROW TO BAR	north west triangle-headed arrow to bar | 0x2b76
⭷	Other Symbol	Miscellaneous Symbols and Arrows	NORTH EAST TRIANGLE-HEADED ARROW TO BAR	north east triangle-headed arrow to bar | 0x2b77
⭸	Other Symbol	Miscellaneous Symbols and Arrows	SOUTH EAST TRIANGLE-HEADED ARROW TO BAR	south east triangle-headed arrow to bar | 0x2b78
⭹	Other Symbol	Miscellaneous Symbols and Arrows	SOUTH WEST TRIANGLE-HEADED ARROW TO BAR	south west triangle-headed arrow to bar | 0x2b79
⭺	Other Symbol	Miscellaneous Symbols and Arrows	LEFTWARDS TRIANGLE-HEADED ARROW WITH DOUBLE HORIZONTAL STROKE	leftwards triangle-headed arrow with double horizontal stroke | 0x2b7a
⭻	Other Symbol	Miscellaneous Symbols and Arrows	UPWARDS TRIANGLE-HEADED ARROW WITH DOUBLE HORIZONTAL STROKE	upwards triangle-headed arrow with double horizontal stroke | 0x2b7b
⭼	Other Symbol	Miscellaneous Symbols and Arrows	RIGHTWARDS TRIANGLE-HEADED ARROW WITH DOUBLE HORIZONTAL STROKE	rightwards triangle-headed arrow with double horizontal stroke | 0x2b7c
⭽	Other Symbol	Miscellaneous Symbols and Arrows	DOWNWARDS TRIANGLE-HEADED ARROW WITH DOUBLE HORIZONTAL STROKE	downwards triangle-headed arrow with double horizontal stroke | 0x2b7d
⭾	Other Symbol	Miscellaneous Symbols and Arrows	HORIZONTAL TAB KEY	horizontal tab key | 0x2b7e
⭿	Other Symbol	Miscellaneous Symbols and Arrows	VERTICAL TAB KEY	vertical tab key | 0x2b7f
⮀	Other Symbol	Miscellaneous Symbols and Arrows	LEFTWARDS TRIANGLE-HEADED ARROW OVER RIGHTWARDS TRIANGLE-HEADED ARROW	leftwards triangle-headed arrow over rightwards triangle-headed arrow | 0x2b80
⮁	Other Symbol	Miscellaneous Symbols and Arrows	UPWARDS TRIANGLE-HEADED ARROW LEFTWARDS OF DOWNWARDS TRIANGLE-HEADED ARROW	upwards triangle-headed arrow leftwards of downwards triangle-headed arrow | 0x2b81
⮂	Other Symbol	Miscellaneous Symbols and Arrows	RIGHTWARDS TRIANGLE-HEADED ARROW OVER LEFTWARDS TRIANGLE-HEADED ARROW	rightwards triangle-headed arrow over leftwards triangle-headed arrow | 0x2b82
⮃	Other Symbol	Miscellaneous Symbols and Arrows	DOWNWARDS TRIANGLE-HEADED ARROW LEFTWARDS OF UPWARDS TRIANGLE-HEADED ARROW	downwards triangle-headed arrow leftwards of upwards triangle-headed arrow | 0x2b83
⮄	Other Symbol	Miscellaneous Symbols and Arrows	LEFTWARDS TRIANGLE-HEADED PAIRED ARROWS	leftwards triangle-headed paired arrows | 0x2b84
⮅	Other Symbol	Miscellaneous Symbols and Arrows	UPWARDS TRIANGLE-HEADED PAIRED ARROWS	upwards triangle-headed paired arrows | 0x2b85
⮆	Other Symbol	Miscellaneous Symbols and Arrows	RIGHTWARDS TRIANGLE-HEADED PAIRED ARROWS	rightwards triangle-headed paired arrows | 0x2b86
⮇	Other Symbol	Miscellaneous Symbols and Arrows	DOWNWARDS TRIANGLE-HEADED PAIRED ARROWS	downwards triangle-headed paired arrows | 0x2b87
⮈	Other Symbol	Miscellaneous Symbols and Arrows	LEFTWARDS BLACK CIRCLED WHITE ARROW	leftwards black circled white arrow | 0x2b88
⮉	Other Symbol	Miscellaneous Symbols and Arrows	UPWARDS BLACK CIRCLED WHITE ARROW	upwards black circled white arrow | 0x2b89
⮊	Other Symbol	Miscellaneous Symbols and Arrows	RIGHTWARDS BLACK CIRCLED WHITE ARROW	rightwards black circled white arrow | 0x2b8a
⮋	Other Symbol	Miscellaneous Symbols and Arrows	DOWNWARDS BLACK CIRCLED WHITE ARROW	downwards black circled white arrow | 0x2b8b
⮌	Other Symbol	Miscellaneous Symbols and Arrows	ANTICLOCKWISE TRIANGLE-HEADED RIGHT U-SHAPED ARROW	anticlockwise triangle-headed right u-shaped arrow | 0x2b8c
⮍	Other Symbol	Miscellaneous Symbols and Arrows	ANTICLOCKWISE TRIANGLE-HEADED BOTTOM U-SHAPED ARROW	anticlockwise triangle-headed bottom u-shaped arrow | 0x2b8d
⮎	Other Symbol	Miscellaneous Symbols and Arrows	ANTICLOCKWISE TRIANGLE-HEADED LEFT U-SHAPED ARROW	anticlockwise triangle-headed left u-shaped arrow | 0x2b8e
⮏	Other Symbol	Miscellaneous Symbols and Arrows	ANTICLOCKWISE TRIANGLE-HEADED TOP U-SHAPED ARROW	anticlockwise triangle-headed top u-shaped arrow | 0x2b8f
⮐	Other Symbol	Miscellaneous Symbols and Arrows	RETURN LEFT	return left | 0x2b90
⮑	Other Symbol	Miscellaneous Symbols and Arrows	RETURN RIGHT	return right | 0x2b91
⮒	Other Symbol	Miscellaneous Symbols and Arrows	NEWLINE LEFT	newline left | 0x2b92
⮓	Other Symbol	Miscellaneous Symbols and Arrows	NEWLINE RIGHT	newline right | 0x2b93
⮔	Other Symbol	Miscellaneous Symbols and Arrows	FOUR CORNER ARROWS CIRCLING ANTICLOCKWISE	four corner arrows circling anticlockwise | 0x2b94
⮕	Other Symbol	Miscellaneous Symbols and Arrows	RIGHTWARDS BLACK ARROW	rightwards black arrow | 0x2b95
⮗	Other Symbol	Miscellaneous Symbols and Arrows	SYMBOL FOR TYPE A ELECTRONICS	symbol for type a electronics | 0x2b97
⮘	Other Symbol	Miscellaneous Symbols and Arrows	THREE-D TOP-LIGHTED LEFTWARDS EQUILATERAL ARROWHEAD	three-d top-lighted leftwards equilateral arrowhead | 0x2b98
⮙	Other Symbol	Miscellaneous Symbols and Arrows	THREE-D RIGHT-LIGHTED UPWARDS EQUILATERAL ARROWHEAD	three-d right-lighted upwards equilateral arrowhead | 0x2b99
⮚	Other Symbol	Miscellaneous Symbols and Arrows	THREE-D TOP-LIGHTED RIGHTWARDS EQUILATERAL ARROWHEAD	three-d top-lighted rightwards equilateral arrowhead | 0x2b9a
⮛	Other Symbol	Miscellaneous Symbols and Arrows	THREE-D LEFT-LIGHTED DOWNWARDS EQUILATERAL ARROWHEAD	three-d left-lighted downwards equilateral arrowhead | 0x2b9b
⮜	Other Symbol	Miscellaneous Symbols and Arrows	BLACK LEFTWARDS EQUILATERAL ARROWHEAD	black leftwards equilateral arrowhead | 0x2b9c
⮝	Other Symbol	Miscellaneous Symbols and Arrows	BLACK UPWARDS EQUILATERAL ARROWHEAD	black upwards equilateral arrowhead | 0x2b9d
⮞	Other Symbol	Miscellaneous Symbols and Arrows	BLACK RIGHTWARDS EQUILATERAL ARROWHEAD	black rightwards equilateral arrowhead | 0x2b9e
⮟	Other Symbol	Miscellaneous Symbols and Arrows	BLACK DOWNWARDS EQUILATERAL ARROWHEAD	black downwards equilateral arrowhead | 0x2b9f
⮠	Other Symbol	Miscellaneous Symbols and Arrows	DOWNWARDS TRIANGLE-HEADED ARROW WITH LONG TIP LEFTWARDS	downwards triangle-headed arrow with long tip leftwards | 0x2ba0
⮡	Other Symbol	Miscellaneous Symbols and Arrows	DOWNWARDS TRIANGLE-HEADED ARROW WITH LONG TIP RIGHTWARDS	downwards triangle-headed arrow with long tip rightwards | 0x2ba1
⮢	Other Symbol	Miscellaneous Symbols and Arrows	UPWARDS TRIANGLE-HEADED ARROW WITH LONG TIP LEFTWARDS	upwards triangle-headed arrow with long tip leftwards | 0x2ba2
⮣	Other Symbol	Miscellaneous Symbols and Arrows	UPWARDS TRIANGLE-HEADED ARROW WITH LONG TIP RIGHTWARDS	upwards triangle-headed arrow with long tip rightwards | 0x2ba3
⮤	Other Symbol	Miscellaneous Symbols and Arrows	LEFTWARDS TRIANGLE-HEADED ARROW WITH LONG TIP UPWARDS	leftwards triangle-headed arrow with long tip upwards | 0x2ba4
⮥	Other Symbol	Miscellaneous Symbols and Arrows	RIGHTWARDS TRIANGLE-HEADED ARROW WITH LONG TIP UPWARDS	rightwards triangle-headed arrow with long tip upwards | 0x2ba5
⮦	Other Symbol	Miscellaneous Symbols and Arrows	LEFTWARDS TRIANGLE-HEADED ARROW WITH LONG TIP DOWNWARDS	leftwards triangle-headed arrow with long tip downwards | 0x2ba6
⮧	Other Symbol	Miscellaneous Symbols and Arrows	RIGHTWARDS TRIANGLE-HEADED ARROW WITH LONG TIP DOWNWARDS	rightwards triangle-headed arrow with long tip downwards | 0x2ba7
⮨	Other Symbol	Miscellaneous Symbols and Arrows	BLACK CURVED DOWNWARDS AND LEFTWARDS ARROW	black curved downwards and leftwards arrow | 0x2ba8
⮩	Other Symbol	Miscellaneous Symbols and Arrows	BLACK CURVED DOWNWARDS AND RIGHTWARDS ARROW	black curved downwards and rightwards arrow | 0x2ba9
⮪	Other Symbol	Miscellaneous Symbols and Arrows	BLACK CURVED UPWARDS AND LEFTWARDS ARROW	black curved upwards and leftwards arrow | 0x2baa
⮫	Other Symbol	Miscellaneous Symbols and Arrows	BLACK CURVED UPWARDS AND RIGHTWARDS ARROW	black curved upwards and rightwards arrow | 0x2bab
⮬	Other Symbol	Miscellaneous Symbols and Arrows	BLACK CURVED LEFTWARDS AND UPWARDS ARROW	black curved leftwards and upwards arrow | 0x2bac
⮭	Other Symbol	Miscellaneous Symbols and Arrows	BLACK CURVED RIGHTWARDS AND UPWARDS ARROW	black curved rightwards and upwards arrow | 0x2bad
⮮	Other Symbol	Miscellaneous Symbols and Arrows	BLACK CURVED LEFTWARDS AND DOWNWARDS ARROW	black curved leftwards and downwards arrow | 0x2bae
⮯	Other Symbol	Miscellaneous Symbols and Arrows	BLACK CURVED RIGHTWARDS AND DOWNWARDS ARROW	black curved rightwards and downwards arrow | 0x2baf
⮰	Other Symbol	Miscellaneous Symbols and Arrows	RIBBON ARROW DOWN LEFT	ribbon arrow down left | 0x2bb0
⮱	Other Symbol	Miscellaneous Symbols and Arrows	RIBBON ARROW DOWN RIGHT	ribbon arrow down right | 0x2bb1
⮲	Other Symbol	Miscellaneous Symbols and Arrows	RIBBON ARROW UP LEFT	ribbon arrow up left | 0x2bb2
⮳	Other Symbol	Miscellaneous Symbols and Arrows	RIBBON ARROW UP RIGHT	ribbon arrow up right | 0x2bb3
⮴	Other Symbol	Miscellaneous Symbols and Arrows	RIBBON ARROW LEFT UP	ribbon arrow left up | 0x2bb4
⮵	Other Symbol	Miscellaneous Symbols and Arrows	RIBBON ARROW RIGHT UP	ribbon arrow right up | 0x2bb5
⮶	Other Symbol	Miscellaneous Symbols and Arrows	RIBBON ARROW LEFT DOWN	ribbon arrow left down | 0x2bb6
⮷	Other Symbol	Miscellaneous Symbols and Arrows	RIBBON ARROW RIGHT DOWN	ribbon arrow right down | 0x2bb7
⮸	Other Symbol	Miscellaneous Symbols and Arrows	UPWARDS WHITE ARROW FROM BAR WITH HORIZONTAL BAR	upwards white arrow from bar with horizontal bar | 0x2bb8
⮹	Other Symbol	Miscellaneous Symbols and Arrows	UP ARROWHEAD IN A RECTANGLE BOX	up arrowhead in a rectangle box | 0x2bb9
⮺	Other Symbol	Miscellaneous Symbols and Arrows	OVERLAPPING WHITE SQUARES	overlapping white squares | 0x2bba
⮻	Other Symbol	Miscellaneous Symbols and Arrows	OVERLAPPING WHITE AND BLACK SQUARES	overlapping white and black squares | 0x2bbb
⮼	Other Symbol	Miscellaneous Symbols and Arrows	OVERLAPPING BLACK SQUARES	overlapping black squares | 0x2bbc
⮽	Other Symbol	Miscellaneous Symbols and Arrows	BALLOT BOX WITH LIGHT X	ballot box with light x | 0x2bbd
⮾	Other Symbol	Miscellaneous Symbols and Arrows	CIRCLED X	circled x | 0x2bbe
⮿	Other Symbol	Miscellaneous Symbols and Arrows	CIRCLED BOLD X	circled bold x | 0x2bbf
⯀	Other Symbol	Miscellaneous Symbols and Arrows	BLACK SQUARE CENTRED	black square centred | 0x2bc0
⯁	Other Symbol	Miscellaneous Symbols and Arrows	BLACK DIAMOND CENTRED	black diamond centred | 0x2bc1
⯂	Other Symbol	Miscellaneous Symbols and Arrows	TURNED BLACK PENTAGON	turned black pentagon | 0x2bc2
⯃	Other Symbol	Miscellaneous Symbols and Arrows	HORIZONTAL BLACK OCTAGON	horizontal black octagon | 0x2bc3
⯄	Other Symbol	Miscellaneous Symbols and Arrows	BLACK OCTAGON	black octagon | 0x2bc4
⯅	Other Symbol	Miscellaneous Symbols and Arrows	BLACK MEDIUM UP-POINTING TRIANGLE CENTRED	black medium up-pointing triangle centred | 0x2bc5
